word,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
aao,ano,aau,ato,aho,afo,abo,aco,aso,aoa,amo,pao,aai,aah,alo,wao,aag,nao,adios,tto,ayo
absalom,absolut,abso,abs,absa,absinthe,abm,zealot,absolutism,abstruse,abd,absolution,baal,oram,absolutly,absolutist,alim,absolves,bom,balaam,
alteration,altering,modification,modifying,amending,changed,modifies,transformation,,,,,,,,,,,,,
amharic,amhara,amer,african,amro,ethiopian,ameer,amerindian,amr,amway,ameri,amun,eritrean,arab,ameen,amba,amenhotep,amu,egyptian,amniotic,
amici,amico,amicus,amity,ami,amicable,cici,amigo,amis,amie,amitabh,amicably,amit,merci,fani,amiss,mutuals,amiable,ceci,friend,
amyl,amy,abell,amylase,sill,mell,aul,appl,ail,syl,jel,evel,mayall,jol,rall,apl,sil,jell,kyl,mitchel,acyl
antihistamines,histamine,anticholinergic,medications,antivirals,benadryl,agonists,medicines,meds,antipsychotics,drugs,analgesics,allergens,antifungal,atropine,antihypertensive,nsaids,hayfever,,,
astrophysicist,geophysicist,astronomer,astrophysical,scientist,physicist,astrophysics,cosmologists,physiologist,meteorologist,astrobiology,cosmos,astronomical,neuroscientist,astrologer,science,,,,,
athenians,greeks,athens,hellenic,greece,sparta,georgians,demigods,olympians,aristotle,spartan,persians,macedonians,pharaohs,archaic,spartans,acropolis,parisians,aztecs,,
bamboozle,tinkle,giggle,trample,bedazzled,wiggle,cackle,snafu,bashful,jammy,splat,smooch,lulz,dangle,squiggly,schmoozing,bonkers,skittle,bombastic,wack,
bbw,bbg,boobie,ebbw,bbl,chubby,boob,bbq,fatty,bbt,bbn,boobies,bbm,bby,bmd,smw,plump,bbb,toned,female,
bedraggled,bedecked,bedridden,bedded,straggling,muddled,bedazzled,wriggled,buggered,winded,bungled,bogged,baggy,sluggish,bedroomed,scraggly,clattered,bedchamber,lazy,overstuffed,embarrassing
bighorn,longhorns,big,leghorn,pronghorn,elkhorn,bigfoot,foghorn,bullhorn,bigelow,biggles,greenhorn,bigamy,giant,horns,biggies,custer,biggins,matterhorn,shoehorn,
bites,biters,eats,nibbles,chews,licks,bugs,mouthfuls,gobbles,eaters,soundbites,,,,,,,,,,
bluffing,shoving,poker,fooling,snaking,baiting,tricking,scheming,gamesmanship,betraying,nabbing,conceding,sneaking,manipulations,luring,foiling,conniving,bullshitting,funneling,,
bramble,bramwell,ribble,bram,brampton,bramley,bramall,bumble,kimble,bamber,nub,goble,umber,bobble,bauble,nubile,trimble,beebe,nuff,babb,
chasers,chase,pursuers,takers,rushers,searchers,drifters,pursuit,bouncers,tormentors,evaders,pushers,hustlers,stalkers,tricksters,watchers,,,,,
chips,chipsets,snack,fries,crisps,microchips,wafers,semiconductor,bits,chippy,food,intel,crunch,cards,,,,,,,
chirpy,chirping,twitchy,raspy,feathery,shimmery,shimmy,jiggly,chiming,blustery,puffy,squeaky,chil,screech,chattering,shouty,talky,growling,,,
cissy,cisse,cis,tansy,cishet,chrissy,sissy,cys,cisgender,bussy,sassy,gassy,cosy,pansy,gussie,mais,maisie,tis,ipsy,essie,tass
cleese,cleo,funny,clough,cleef,clegane,clop,clovelly,shite,clem,gromit,cleve,clack,odie,clod,humour,boney,muppet,clif,clos,clojure
cliffhanger,spoiler,teaser,cliff,wait,spoiling,coming,ending,storyline,tease,suspense,bound,delayed,novella,escalation,awaited,anticipation,backlogged,,,
coking,caking,concocting,cosco,stoking,smoked,dabbing,concoction,coal,coc,coburn,toke,coho,carbonized,couse,dusting,combust,cooing,pking,,
colgate,colgan,colborne,applegate,colwell,margate,southgate,colston,collegial,reigate,westgate,colfer,colburn,colley,colquitt,collet,collison,colman,bridgegate,ludgate,northgate
colours,colors,colourful,colorings,coloration,colouration,multicolor,colorful,dyes,tricolor,multicolored,blue,pigments,multicoloured,coloureds,,,,,,
comintern,commie,communist,comin,communi,internationale,communism,comrade,communitarian,compatriots,comi,communique,communistic,soviet,commissariat,solidarity,internecine,internationalists,,,
composing,composition,songwriting,composer,authoring,writing,compositional,orchestrating,formulating,arranging,writting,arranger,musically,improvising,orchestrations,,,,,,
conclude,ending,finish,finale,culmination,conclusions,resulting,outcome,endings,finalized,completes,ultimately,completion,,,,,,,,
concurrence,concurring,conciliation,concomitant,contingency,contrive,contrivance,confers,convening,consternation,conflation,conspiring,consequential,coinciding,correlative,concoct,,,,,
crain,cran,crean,crony,crone,creon,owain,crittenden,cronin,swain,crn,crist,demain,cruse,pétain,crux,cranston,cruisin,detain,croon,crier
crisp,crispy,crisply,crispness,crisper,crispin,sharp,fresh,chopped,crispus,crunchy,casual,clever,finely,importantly,trimmed,spend,smooth,enhance,precise,
ctd,crashes,cts,ctl,cte,ctf,ctg,ctm,cud,ctb,modded,ctr,ecd,grid,scud,cad,quid,ctx,,,
currencies,forex,monetary,dollar,euros,coinage,euro,usd,yen,exchanges,coins,money,banknotes,bitcoins,funds,rubles,payments,peso,cryptocurrencies,,
curry,currie,indian,spice,spaghetti,thai,spicy,chicken,dishes,hopped,pot,lemon,fry,gujarati,dinesh,cuisine,,,,,
daybreak,break,day,daytime,breakout,daylong,afternoon,breakers,jailbreak,dailies,dayum,breakaway,mondays,breakpoint,apart,weekday,everyday,relaxed,,,
deci,dec,deca,decile,comi,decima,defi,speci,declaratory,decry,sep,decalogue,ceri,soli,offi,dri,digi,cri,resi,decadal,epi
deflate,deflation,defusing,inflate,breathed,compresses,exhale,breaths,decompress,suffocating,inhaling,,,,,,,,,,
deh,dah,desh,deg,doh,dek,leh,dinh,deu,ded,dep,deo,toh,deon,dez,reh,dth,eph,doch,dosh,dich
delos,deleon,manos,delores,delius,deimos,loos,delon,paros,lemos,delia,epos,matos,asos,dios,panos,menos,telos,didion,eros,kaos
democratically,democratic,electorally,democracy,democratizing,constitutionally,ideologically,legislatively,liberally,democrat,ethically,notionally,judicially,corruptly,congressionally,rationally,democrats,institutionally,municipally,,
denting,teething,denture,dentate,dentin,harming,numbing,stiffening,sneering,dente,pitting,dentsu,roughing,damaging,curbing,toughening,nicking,flattening,,,
dependence,dependency,addiction,dependent,depend,dependant,addict,codependency,craving,neglect,codependent,relies,dependencies,consumption,interdependent,,,,,,
dials,dialing,dialer,dialling,sundial,cranks,knobs,pings,dialogs,radials,timers,telephones,spokes,tones,pins,clocks,gauges,compasses,,,
dictaphone,dicta,dictation,dictating,hydrophone,headphone,megaphone,microphone,earphone,speakerphone,mumble,sound,dibble,squelch,phonetic,voice,audacity,noises,,,
