word,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
aarons,aaronson,bens,pauls,homers,irons,ryans,abrahams,dirks,hawkes,golds,jeffs,pitts,rvs,lincolns,juts,rbs,carolinas,josephs,robinsons,
abhor,abhorrent,abhorrence,abject,abide,condemn,hatred,profane,abomination,abolish,hate,abortive,anti,disdain,loathe,afflict,hated,abominable,,,
abominations,abominable,abhors,evils,abhorrent,assholes,evildoers,appalling,abhorrence,enemies,perversions,awfulness,abysmal,loathes,offends,miscreants,disgusts,,,,
aborigine,aboriginal,australian,indigenous,natives,colonisation,aussie,ethnic,colonising,ancestors,african,colonizers,australia,indian,coloureds,,,,,,
acquitted,acquittal,verdict,reinstated,prosecuted,exonerated,conviction,absolved,pardoned,ousted,recovered,forgiven,testified,vindicated,expunged,regained,convicted,apologised,dismissed,accused,guilty
agreeing,agreement,disagreement,agreeable,disagreeing,accepts,agreeably,conforming,accorded,concurred,acknowledging,mutually,complying,,,,,,,,
alaina,alain,taya,briana,tammy,shauna,roya,ramona,tonya,shawna,rona,michaela,lexa,shana,deana,chantal,joana,alana,leona,shayla,momma
anan,ana,aan,isan,anak,aun,anant,anat,adn,amn,ahn,asan,adan,ayn,agen,natan,atn,aman,alen,ananya,
annulus,annular,annus,cumulus,radial,regulus,conus,annul,spherical,ellipsoid,spiral,semicircular,concave,cylindrical,modulus,coiled,contour,encircling,buttocks,revolves,radius
antithetical,anti,theistic,antithesis,heretical,antichrist,against,oppositional,theism,antimatter,opposite,theist,falsehood,opposition,opposing,antipathy,antifascist,absolutes,antisemitic,the,
apalachicola,choctaw,apocryphal,apc,zacatecas,natchitoches,apatite,tamaulipas,apac,apocrypha,,,,,,,,,,,
arliss,arris,bayliss,arles,arl,arrears,lys,alis,gatiss,arbus,arlene,arran,aramis,phillis,arvid,argos,idriss,arx,lins,inglis,arryn
artful,artfully,artsy,artistically,artistic,painterly,skillful,masterful,tasteful,truthful,characterful,artistry,aesthetically,artisanal,tactful,fruitful,greatful,pretty,creatively,spoonful,willful
athelstan,whelan,atreus,dunstan,atleast,attn,athos,athan,attila,atholl,atthe,athlone,athanasius,athol,forlorn,atten,wildlings,atone,stannis,atwater,atonal
audis,audi,autos,porsches,sedans,automobiles,cars,bmws,ferraris,jeeps,eines,vehicles,exhausts,aircrafts,automotive,volkswagen,limos,fords,amazons,lexus,
bards,bardic,bardo,barden,bardon,chars,bardot,druids,minstrels,shakespeare,bagpipes,scrolls,rpgs,enchants,mics,poets,harps,troupes,townsfolk,drummers,
bearable,manageable,livable,allowable,amiable,likeable,bearish,agreeable,likable,loveable,suitably,peaceable,acceptably,fuckable,tolerable,liveable,reviewable,advisable,viable,doable,worthwhile
beatiful,beautiful,beautifully,pretty,beauteous,loveliness,lovely,bountiful,prettily,glorious,tasteful,beautified,gorgeous,beautifull,blissful,gorgeously,precious,sumptuous,prideful,beauty,
belted,belting,collared,corded,lidded,necked,juiced,robed,waisted,roped,balled,netted,pieced,pegged,caged,ringed,wielded,roused,ironed,,
blairite,blair,blaire,cordite,quartzite,dragonite,silicate,granitic,mineral,siltstone,agate,lucite,rutile,paiute,meteorite,labradorite,ceramic,jadeite,nanite,bauxite,bentonite
bleu,blech,blois,bleh,leu,blaenau,marleau,blais,bligh,bleek,bou,bli,beaulieu,bly,gleb,bru,bloor,eau,bla,blalock,leur
