word,freq,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
ability,99,able,capability,capable,skill,inability,prowess,capacities,aptitude,handicap,can,competent,allows,skillful,impairment,assistive,enabling,,,,
absolutely,99,certainly,totally,yes,sure,thoroughly,definitely,undoubtedly,necessarily,indeed,whatsoever,affirmatively,surely,completely,affirmative,literally,importantly,entirely,definately,yep,technically
accept,99,acceptance,allow,suitable,acknowledge,tolerate,acceptably,admit,acceptable,approve,acceptor,reject,accommodate,agreeing,acceptability,offered,understands,,,,
accounts,99,accounting,purchases,allowances,payments,debts,deposits,wallets,liabilities,expenses,billing,accoutrements,transactions,charges,balances,accountancy,claims,contributions,invoices,,
acting,99,actors,casting,performing,portraying,theatrical,auditioning,theatre,enacting,starring,pretending,filmmaking,theater,overacting,dramatization,staged,playwriting,,,,
actions,99,movements,enacts,efforts,actively,activities,motions,reacting,actionable,moves,behaviours,acted,behave,transact,maneuvers,commits,active,,,,
active,99,actively,activity,exercised,activated,inactive,alive,action,current,overactive,propelled,activex,ongoing,worn,inactivity,currently,actuated,associated,activewear,,
activities,99,outings,actions,outdoors,happenings,fun,recreation,projects,exercising,adventures,active,entertainments,calendar,around,efforts,playing,activites,hobbies,pastimes,,
activity,99,active,exercising,playing,actively,doing,actions,enjoying,happening,around,activites,status,happenings,participating,,,,,,,
actual,99,actually,real,actualy,really,actuality,honestly,legitimately,fake,realistic,factual,unofficially,fictitious,technically,realy,actualized,authentic,legitimate,unofficial,truly,genuinely
addition,99,add,arithmetic,additive,additional,addendum,adder,plus,increment,supplemented,increase,extra,sum,appending,expanding,enhancements,,,,,
additional,99,additionally,other,furthermore,lastly,supplementary,further,extras,additions,another,supplemented,moreover,addendum,extra,miscellaneous,besides,more,external,also,supplemental,adjacent
address,99,adress,location,addressee,contacts,located,notice,place,venue,postcode,addressable,number,map,directions,information,whereabouts,reservation,,,,
administration,99,administrative,administrators,administering,admins,management,governing,departments,authorities,governance,officials,administrated,presidency,government,organization,,,,,,
adult,99,adulting,adulthood,adulteration,grownup,individuals,folks,human,adulteress,novice,household,senior,residents,female,civilian,fil,amateur,indoors,,,
advantage,99,advantageous,benefit,advantageously,beneficial,disadvantage,bonuses,win,gains,compensate,premium,upside,,,,,,,,,
