word,freq,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
abandoning,85,abandonment,leaving,ditching,dismissing,neglecting,ditched,discarded,deserted,leaver,exit,dumped,disband,dispose,,,,,,,
abdullah,85,abdullahi,abdul,jordanian,allah,saudi,amman,mohammad,ibrahim,ibn,lamb,jordan,hassan,jacob,abd,ahmad,abraham,anwar,boer,maj,izzy
abolition,85,abolitionist,abolitionism,emancipation,abolished,abolishment,repeal,enslavement,eradicating,outlawing,dismantled,abolishes,freeing,eliminating,banishing,slavery,,,,,
abortions,85,fetuses,aborting,miscarriages,unborn,pregnancies,wombs,abortive,conception,rapes,choices,embryos,consciences,,,,,,,,
absorbing,85,absorption,absorbent,absorbable,absorber,absorbance,containing,bounded,affecting,encompassing,dampening,consuming,tolerate,disperse,inducing,effecting,receiving,,,,
academia,85,academic,academicians,professors,scholars,scholarly,université,academy,researchers,academe,professorship,phd,profs,university,sciences,academical,,,,,
accessibility,85,accessible,disabilities,access,assistive,handicapped,disabled,navigation,inaccessible,blind,impairments,inclusion,ada,inclusive,navigable,,,,,,
accreditation,85,accredited,certification,recognitions,certified,certificate,quality,affiliation,assurance,academics,awarding,affiliated,licensure,recognised,qualifies,certifies,,,,,
acknowledges,85,confirm,acknowledgement,thank,accepts,regards,thankyou,recognizes,courteous,understood,greeting,sure,addressed,appreciated,,,,,,,
acquainted,85,acquaintance,familiar,frequented,befriended,accustomed,greet,introduced,acknowledged,encountered,meet,familiarize,relate,familiarity,familiarized,aware,contemporaries,noticed,,,
adapting,85,adaptation,adaption,adaptability,adaptive,adjusting,adaptable,evolving,adjustments,changing,surviving,accustomed,extending,,,,,,,,
addicts,85,addictions,junkies,alcoholics,sufferers,addictive,drunks,opiates,cravings,drinkers,accumbens,overdoses,abusers,junkie,smokers,traffickers,hookers,,,,
adjoining,85,adjacent,accompanying,neighboring,neighbouring,associated,surrounding,attaching,including,consisting,containing,companion,extending,encompassing,such,acquaintance,,,,,
administer,85,administration,appoint,manages,overseen,administrator,oversaw,administrative,serve,executing,assign,governing,caretaker,handing,,,,,,,
admittedly,85,honestly,objectively,admitted,subjectively,awfully,legitimately,ostensibly,decidedly,reputedly,crucially,nominally,arguably,innocently,largely,deservedly,truthfully,appreciably,really,impartially,apparently
adobe,85,pdf,flash,desktop,software,rendering,lightroom,downloads,vista,photoshop,multimedia,pdfs,gimp,illustrator,browser,font,assets,react,powerpoint,animation,java
adolescents,85,teens,adolescence,teenagers,teenage,youth,juveniles,highschool,girls,minors,juniors,tweens,students,youthful,children,,,,,,
adrenaline,85,epinephrine,thrill,emotion,energetic,sympathetic,arousal,adrenergic,panic,explosive,excitement,impetus,warrior,pressured,emotional,bloody,stunts,rushes,nerves,angrier,
aforementioned,85,namely,such,respective,thereof,however,albeit,thus,quite,supposed,unless,though,surpassing,amidst,notably,than,existing,upon,implying,respectively,necessarily
airplanes,85,planes,aircrafts,aeroplanes,airliners,skies,aviation,airports,flight,airlines,aeronautics,cessna,boats,helicopters,warplanes,engines,fuselage,air,,,
airs,85,airborne,airstream,airways,ambient,ran,emits,aird,aqua,breathes,atmosphere,actives,aire,airspeed,airflow,breeze,aka,airtime,,,
ala,85,alaa,alas,alai,alla,alaba,alan,alacrity,alf,alabama,las,alabaster,aluminum,alasdair,lac,aal,alaric,laa,angeles,alana,aladdin
alarming,85,alarmingly,frightening,terrifying,alarmist,terrorizing,warned,disturbing,alerted,scaring,terrifies,ominous,sobering,horrifying,worrisome,ominously,unnerving,feared,terrifyingly,,
albuquerque,85,unm,pueblo,alamos,miami,mesa,juarez,alamo,edmonton,denver,nashville,taos,salem,cordoba,islamabad,nam,alameda,tucson,unam,bangkok,asheville
alexa,85,echo,echos,bot,sonar,pandora,amazon,automate,remote,react,apt,humming,emerge,siri,wink,console,automatically,tweeter,imperative,,
alexandra,85,alex,aleksandr,lexie,angelina,alexander,natalia,laura,lena,alexandre,rosie,lauren,aleksandra,alexi,natasha,angela,elisabeth,alexis,johanna,tatiana,lola
algae,85,algal,alga,seaweed,cyanobacteria,microalgae,plants,phytoplankton,diatoms,chlorella,fish,organisms,spirulina,yeast,fungi,ferns,flora,chlorophyll,grasses,,
allegation,85,alleges,accusation,accusing,slandered,alluding,accuser,indictment,implicated,controversy,fraud,,,,,,,,,,
alleviate,85,relieve,eased,soothe,overcome,lessen,remedy,facilitate,tolerate,reassure,happier,mitigate,lighten,subsided,relieves,fulfill,weaken,,,,
almond,85,nuts,peach,walnut,catalina,carmel,squirrel,peanut,fruit,pistachio,pecan,chestnut,snack,soy,orchards,tomato,ari,figs,,,
aloud,85,loudly,spoken,loud,vocally,uttered,louder,quietly,vocalizing,verbally,shouts,noises,spontaneously,acoustically,sounding,audibly,auditory,blurted,,,
alterations,85,altering,modifications,changes,adjustments,amended,modifying,redesigned,rearranged,tailor,revisions,,,,,,,,,,
alternating,85,alternation,varying,alternately,intermittent,opposing,recurring,alt,switching,repeating,simultaneous,alternative,staggered,intermittently,interchanging,auxiliary,periodically,,,,
amd,85,radeon,intel,amoled,ryzen,processors,amt,pentium,cpu,athlon,gpus,cpus,aml,hardware,semiconductor,atx,microprocessors,asus,nvidia,,
amenities,85,facilities,accommodations,rentals,surroundings,dining,properties,leisure,accommodating,apartments,conveniences,comforts,lodgings,lounge,establishments,surrounding,vicinity,recreation,,,
amounted,85,mattered,boasted,seemed,culminated,consisted,existed,resided,appeared,underwent,had,relied,exclaimed,spoke,took,undertook,comprise,ensued,proceeded,supposed,lacked
amused,85,amusing,laughing,chuckle,joked,giggling,laughter,comical,humor,humorous,antics,funny,amusingly,,,,,,,,
anarchy,85,anarchist,anarcho,anarchism,anarchic,anarchistic,overthrow,libertarian,chaos,tyranny,occupy,revolt,autonomy,authority,oligarchy,apocalypse,anonymous,autocracy,assassins,,
ancestry,85,genealogy,ancestors,genealogical,ancestral,ethnicity,lineages,census,roots,admixture,descendant,relatives,origins,grandfathers,immigration,inherited,descendent,,,,
ang,85,ange,ace,aug,sao,angiotensin,ara,asian,nga,ars,angiography,asean,são,angina,stang,awe,ste,angst,aga,arc,amp
