word,freq,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
abbot,83,abbey,abbott,abbess,monastic,benedictine,monk,administrators,monastery,warden,alfred,haven,apostle,buddhist,ain,augustine,zen,attributed,trustee,,
abduction,83,kidnapping,abducted,kidnappings,abductor,abductees,kidnapper,interrogation,entrapment,snatched,seizing,captivity,,,,,,,,,
abiding,83,anointed,abounding,proclaiming,convicting,edifying,blessing,repenting,evoking,avowed,perpetuating,exclaiming,unveiling,witnessing,obliging,obeying,sinning,believing,,,
accelerator,83,accelerating,acceleration,collider,jolt,lift,propelled,tow,boost,beam,amplified,machine,propulsion,launcher,angel,hyperdrive,,,,,
accuses,83,accusations,accusers,allegations,alleges,slandered,chastised,complainants,abuses,prosecuted,offends,criticized,,,,,,,,,
ache,83,pains,sore,ace,hurts,touch,erect,headache,arthritis,acheson,acetylcholine,tenderness,discomfort,sho,ear,anal,screw,,,,
acquitted,83,acquittal,reinstated,verdict,exonerated,prosecuted,conviction,absolved,pardoned,ousted,recovered,forgiven,vindicated,testified,expunged,regained,apologised,convicted,dismissed,accused,
acrylic,83,acrylate,acumen,abrasive,manicured,laminated,painted,glaze,acrobat,methacrylate,artsy,acolyte,anodized,polymeric,matted,applique,decorated,acrostic,artistic,lacquered,
adele,83,adèle,rihanna,musik,gaga,singer,grammy,usher,ballad,she,britney,lorde,celebrity,ipod,emi,songs,vinyl,duet,nelly,drake,album
admiralty,83,naval,admiral,nautical,maritime,shipyard,dockyard,ships,navies,underway,warship,vessel,sailed,shipbuilding,seafaring,marine,fleet,seas,,,
advises,83,advisement,suggested,advices,advisory,hints,tip,guidance,suggestion,adviser,encourages,recommends,advisor,helpful,,,,,,,
afro,83,african,blackish,afrojack,ebony,black,negro,haired,blackness,africana,racial,cloth,afrobeat,coloured,shaggy,hairy,reggae,blackface,hair,,
ageing,83,elderly,ageist,older,ageism,aged,agers,retiring,senescence,gerontology,olden,lifespan,pensioners,geriatric,ageless,seniors,,,,,
aiding,83,assisting,assistance,helping,providing,helpings,accompanying,aide,supporting,facilitating,utilizing,helpful,allying,,,,,,,,
alcoholism,83,alcoholic,alcohol,drinking,addiction,sobriety,drunkenness,booze,sober,liquor,drunken,temperance,impaired,drinkers,drunks,dependence,,,,,
ames,83,moines,amesbury,iowa,edmonton,davenport,henry,ale,sherwood,racine,angeles,regina,exeter,ashland,brentford,dayton,ace,wendell,andover,harlow,hanson
amplifier,83,amp,amplified,amplifies,amplification,preamp,amply,equipment,amped,electronics,analog,instrument,transistor,loudspeaker,acoustic,amperage,apparatus,,,,
anc,83,anr,anf,anp,anh,ano,anca,anz,anon,nac,anu,onc,aac,ansi,ncc,accc,auc,atc,aan,noc,apc
ancestral,83,ancestor,grandfather,relatives,inherited,hereditary,elder,ancestry,genealogical,eldest,descendant,grandmother,familial,archaic,ethnic,lineage,genealogy,,,,
anchorage,83,alaska,aleutian,alaskan,anchored,fairbanks,ark,reykjavik,aurora,tacoma,ang,kenai,harbor,honolulu,denver,arctic,aka,,,,
anchors,83,hooks,anchorman,moorings,defenders,straps,banners,crews,operators,hoisted,anchorages,ropes,attaching,islander,knots,fastened,holders,,,,
annexation,83,annexed,secession,expansion,incorporation,territorial,accession,amalgamation,statehood,occupying,bordered,acquires,invasion,extent,conquered,incorporating,concession,takeover,,,
antiquity,83,ancient,archaeology,archaeological,archeology,prehistory,historically,archeological,prehistoric,archaeologists,archaic,romans,civilization,historical,roman,classics,archeologists,predates,excavated,,
apes,83,monkeys,chimps,primate,gorillas,chimpanzee,chimp,bonobos,orangutan,baboons,apeshit,hominids,zoological,macaque,hippo,,,,,,
apocalyptic,83,apocalypse,zombies,doomsday,fallout,armageddon,survival,doom,prophecy,disaster,bleak,futuristic,prophesy,calamity,ravaged,terrifying,devastation,ominous,prophetic,collapse,
appraisal,83,appraising,reappraisal,appraiser,valuation,evaluating,evaluation,assessing,evaluative,valuing,appreciative,,,,,,,,,,
approves,83,approval,approvingly,endorsed,accepted,endorsement,conforms,authorized,confirm,ratified,agrees,confirmation,affirms,,,,,,,,
aqua,83,aquaria,eau,aquatic,aquamarine,aquarium,aquaman,oceanic,aquaponics,wet,underwater,tub,aquarius,aquaculture,watery,water,airs,tidal,aqueous,buoyant,
arches,83,archways,sights,archi,valleys,structures,pillars,architectural,canyons,architectures,facades,bridges,spires,feet,elevations,roofs,angles,,,,
artificially,83,artificial,artificiality,unnaturally,synthetically,fake,automatically,manually,unrealistically,pretending,inanimate,unnatural,automated,simulated,conventionally,automatic,imitating,actuated,experimentally,,
asa,83,ars,asad,asan,asaf,asaph,asap,sams,asana,asano,saa,sao,sas,asada,faa,pas,aka,são,san,assn,asari
ascent,83,climb,descent,descends,ascends,upward,steep,attain,rise,ascension,lift,progression,elevation,elevating,,,,,,,
aspen,83,populus,ski,cascade,peach,elk,sap,rockies,trees,poplar,eos,mustang,juniper,fig,panorama,willow,sapphire,trey,pop,foliage,silky
assassins,83,assassinating,ezio,enemies,assailants,assassination,templars,rogues,attackers,villains,daggers,mercenaries,avenge,ninjas,traitors,foes,insurgents,,,,
astounding,83,astoundingly,astounded,unimaginable,indescribable,unimaginably,unbelievably,unending,incredibly,stupendous,unparalleled,amazement,amazed,astonishingly,breathtaking,incredible,extraordinarily,indescribably,unbelievable,astonishing,breathtakingly
atheism,83,atheist,atheistic,theists,religion,deism,agnosticism,theism,belief,god,secularism,believes,religiosity,irreligious,disbelief,theistic,agnostics,deity,pantheism,,
atkinson,83,robson,cuthbert,wilcox,hopper,robinson,brodie,hotspur,hodgson,threaded,huff,simpson,burgess,hurst,yates,crisp,payne,sampson,patty,huffington,bolted
atlantis,83,shuttle,zeus,odyssey,arabia,ancient,ark,mythological,ocean,prometheus,archeological,hercules,stargate,apollo,oasis,pegasus,egypt,mediterranean,olympus,serpent,dirk
auctions,83,auctioneers,bids,bidders,bidding,classifieds,sellers,offers,ebay,marketplace,bargains,selling,resale,listings,,,,,,,
audible,83,narrated,audiobooks,listener,audio,listen,auditory,hear,narration,sounded,narrator,ebook,itunes,playback,,,,,,,
augustus,83,auguste,claudius,octavian,roman,antony,emperors,tiberius,augusto,horace,antoninus,caesar,augustan,alfred,romans,augustin,alexandria,antonius,pliny,augustine,
autistic,83,autism,asperger,retarded,asd,human,schizophrenic,sensory,faggot,fucker,stereotypical,ableist,hippie,sentient,triggered,introverted,alec,animatronic,handicapped,,
aux,83,auxiliary,auditory,auxin,musique,asshole,alla,idle,femme,interlude,lieu,analogue,aug,notre,astride,ago,octave,avant,ambient,assistant,
avocado,83,fruit,guacamole,avoca,veggie,burrito,avo,agave,pineapple,food,veg,vegan,cacao,salad,abv,edible,apples,queso,,,
avon,83,avondale,lilly,bonnie,ava,bristol,blanc,violet,highland,desmond,wiltshire,sage,ivy,ana,dinah,blanche,allison,aqua,willow,haute,stuart
ballad,83,song,lyrical,melody,melodic,tome,lyric,sentimental,lyrically,lullaby,interlude,genre,torn,vocal,melancholy,latter,poetic,reel,tale,confess,
banged,83,pounded,sexed,smacked,cocked,fucked,laid,slammed,slapped,bumped,hammered,battered,beaten,popped,tackled,groped,blasted,cracked,knocked,,
bangs,83,bangers,blasted,bangin,shoots,booming,pounding,mullets,spiked,slaps,buzzed,slamming,bullet,punches,strewn,popping,,,,,
barnett,83,crossbow,hereford,levine,hooper,drury,bowman,clement,ross,pierce,cub,connell,bond,vinci,caldwell,upton,harris,hawke,liang,archer,vigor
barring,83,barr,forbidding,barricaded,banting,minding,barging,bordering,barra,restricting,banning,prohibiting,restraining,abating,blocking,walling,suppressing,inhibiting,,,
basel,83,zurich,swiss,brussels,bern,zürich,werner,freiburg,stuttgart,gregor,switzerland,bvb,ulrich,ecb,berlin,geneva,cologne,chelsea,bas,goldman,brisbane
bashing,83,bashers,angering,smacking,shelling,scolding,attacking,bashful,tirade,harassing,mobbing,insulting,abusing,criticising,raging,snarling,spewing,chastising,,,
baskets,83,basketry,breadbasket,hoops,buckets,frames,boxes,wastebasket,drawers,racks,beads,garlands,basketballs,bicycles,hangers,cubes,dunks,caddy,pegs,,
bathtub,83,tub,bath,bathhouse,bathroom,bathers,bathwater,bathe,shower,bathrobe,aquarium,tube,,,,,,,,,
baylor,83,longhorns,texas,tcu,baptist,bcs,texans,aggie,byu,waco,duncan,brazos,bball,quad,bearcats,gridiron,lamar,unt,cfb,hbcu,
bead,83,beading,beadwork,bea,beady,webbed,pattern,needle,sculptured,jewelry,beavis,craft,cased,woven,basket,dot,bracelet,pierced,,,
bearer,83,attendant,carries,servant,bringer,holder,entrusted,carrier,levied,erected,deliverer,herald,engender,caretaker,wearer,companion,patron,occupant,,,
beckett,83,cards,puck,plays,nolan,cardinals,fetch,deck,lottery,concourse,bowler,leinster,fae,spiel,bridge,jockey,mtg,chip,joyce,lehman,
beep,83,beeper,blaring,noises,loudly,noisy,chime,thump,alarm,screech,sounds,whistle,ringtone,honking,buzzer,clanging,ding,,,,
bel,83,belo,belive,beli,belen,belk,belfry,belial,belin,avant,belge,belsen,beleive,belcher,bien,boo,bellow,full,belding,bei,beleaguered
beneficiaries,83,benefactors,funders,contributions,donors,philanthropists,recipients,payers,benefiting,intermediaries,donations,lenders,beneficent,funds,transfers,donating,handouts,supporting,,,
bernstein,83,medley,conducting,belmont,requiem,weinberg,riemann,polynomial,conductor,sachs,orchestras,draped,schoenberg,concerto,orchestral,sheaves,orchestra,symphonic,niemann,backbones,
berth,83,terminals,docking,port,marina,vessel,berthe,nautical,ship,slot,shipyard,underway,,,,,,,,,
betray,83,betrayal,betrayer,traitor,traitorous,rebelled,distrust,cheat,treacherous,compromised,confess,adversary,treason,succumbed,revenge,ambushed,,,,,
betsy,83,liz,marjorie,momma,emily,beth,wanda,renee,betty,gretchen,ellie,julie,pietro,bianca,brenda,dora,female,jess,stacy,clara,lulu
bigotry,83,bigot,bigoted,homophobes,racism,homophobic,discrimination,racist,hypocritical,sodomy,homophobia,intolerance,lgbt,denigrating,homosexuality,sexist,prejudices,hypocrisy,,,
billionaires,83,millionaires,wealthy,richest,magnates,tycoons,capitalists,wealth,businessmen,elites,affluent,billion,wealthier,philanthropists,oligarchs,,,,,,
bins,83,binns,containers,boxes,binaries,litters,closets,trashcan,dumps,cupboards,storages,buckets,heaps,organised,hampers,disposals,zips,wastes,,,
biotechnology,83,biotech,biotechnological,transgenic,bioengineering,biopharmaceutical,recombinant,gmo,biomedical,biosciences,genetically,biopharma,genome,biological,genetics,gmos,biomedicine,pharmaceutical,genomics,,
biscuit,83,baked,bisque,stuffed,chicken,chips,sandwich,waffles,whisked,eaten,snack,dish,shortbread,treats,chock,spoonful,gingerbread,brownie,cracker,bojangles,
