word,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
ainge,aine,ainsley,ainslie,nige,ainsworth,incharge,ain,bigge,legge,suge,nog,runge,norge,ane,nage,aintree,aint,dirge,nne,innes
apartheid,mandela,racism,africans,marginalisation,mbeki,oppressed,imperialism,zuma,injustice,oppression,palestinians,colonisation,colonialism,africa,coloured,race,segregation,racist,marginalised,
aragorn,tolkien,sauron,gandalf,lotr,silmarillion,gondor,saruman,hobbit,mordor,frodo,aran,bilbo,gollum,gimli,ararat,legolas,eragon,aram,hodor,
arrogance,arrogant,arrogantly,insulting,weakness,smugness,displeasure,ignorance,selfishness,inferiority,foolishness,cocky,disdain,humiliating,eluded,insignificance,ingratitude,elitist,detest,criticized,
asic,asi,asio,asis,asx,asc,asim,vlsi,asus,asik,asm,chip,asif,ascii,oic,ase,msi,fpga,asli,asos,
assaulted,attacked,raped,bruised,traumatized,victimized,abused,attacker,injured,triggered,traumatised,groped,traumatic,mugged,victimised,smacked,violated,,,,
audiotape,videotape,audio,soundbite,audios,recorded,tapes,playback,recorder,narrated,recordings,earshot,sound,audiovisual,footage,,,,,,
auditoriums,venues,theatres,theaters,classrooms,concerts,seats,pavilions,facilities,arenas,entrances,courtrooms,rooms,organs,loudspeakers,corridors,halls,gymnasiums,conservatories,,
auston,aust,alston,winterton,masterton,marston,sexton,menton,dunton,britton,clanton,upson,waterston,langton,austell,beeston,overton,aus,winton,panton,exton
aza,azar,zena,azo,azam,azad,zaha,zia,azazel,azaria,masa,azusa,azt,kaa,sina,fata,mita,popa,sana,azalea,taba
balaam,bala,batam,lingam,elam,balan,azam,naam,balad,balak,dham,sanam,baum,balham,baal,maryam,priam,lom,salam,noam,rustam
balthasar,baltasar,baltar,balsa,bal,balmer,balto,lindor,balzac,balsam,braemar,balmoral,besar,baltistan,brahma,bale,nassar,balham,bsr,waldemar,ostrander
battled,fought,clashed,contested,combated,battleground,stomped,battlers,fightin,conflict,competed,infighting,battlefield,,,,,,,,
beatable,beat,loveable,listenable,doable,likeable,enviable,allowable,reviewable,danceable,manageable,unviable,recordable,avaliable,passable,playable,fixable,editable,tenable,unmistakeable,potable
bijan,bijou,dejan,bij,bojan,bicol,lujan,bibi,mahajan,bian,birney,biron,biko,bilal,bjs,bhajan,biya,biryani,bikaner,biba,bon
