lemma,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
aaw,anw,atw,adw,abw,aiw,aauw,amw,apw,alw,acw,asw,agw,aow,afw,aihw,auw,iaw,eaw,ahw,ajw
abello,abellio,abella,abell,abelardo,abel,angello,mello,ullo,abele,abela,nilo,gabriello,ello,laclo,excello,ollo,daniello,charlo,jalo,rilo
achaemenid,achaean,persia,khamenei,achaeus,zoroastrian,achaea,akhenaten,sassanid,persian,emperor,sasanian,ancient,assyria,qajar,iran,antiquity,zoroastrianism,komnenos,khomeini,parthian
adriatic,adriatica,adriatico,croatian,croatia,croat,yugoslav,dalmatia,illyrian,slovenian,montenegrin,slovene,mediterranean,serbian,yugoslavia,istrian,montenegro,sudanic,serb,venetian,istria
aelius,aemilius,aerius,aelian,filius,silius,aemilianus,aeris,manilius,aetius,gellius,aelia,manlius,aeacus,mylius,publius,aeneid,aeneus,helius,aetherius,aeon
aeryn,arryn,aerys,aaryn,aerie,oberyn,auryn,tarryn,aelian,aeris,aegon,aerin,cersei,aera,aerion,aerius,aeria,aen,aena,aerea,khaleesi
aido,aidoo,aida,aïda,aidi,aidin,aidy,aidid,lampo,fito,medo,aimo,amio,batho,arto,axelo,saludo,aidc,ango,damo,joyo
alabaster,alabasta,alar,alastair,alastor,alab,ala,alaba,alacrity,alabam,alarum,aladar,alais,alary,alabamian,alabi,alassane,aladin,alara,alafair,alal
alexa,echo,echostar,alexan,echolink,echoplex,echosounder,automate,bot,sonar,remote,automatically,react,amazon,pandora,echol,automation,apt,amazonbasic,emerge,console
alfie,alfy,alf,alfian,alfi,alfio,alfvén,alfven,alfon,alfre,alfin,alfonzo,toadie,woolie,alfreton,bloke,alford,cutie,hughie,arse,alfieri
alipur,aligarh,alipore,alipurduar,raipur,aliwal,kapur,chandrapur,alibhai,dapur,tarapur,ali,alisal,haripur,sholapur,alian,khairpur,anandpur,talpur,nupur,aliir
almaz,almazan,almaraz,montez,almas,almain,almac,alman,malz,almay,almar,almagor,almayer,almanor,almah,almasy,ramaz,bretz,almanzo,torrez,almanzor
alpes,alve,alpen,albe,alpestris,alvi,alpin,alpi,alce,alpena,alper,alpina,alde,alvise,alme,alre,alpo,alrea,alne,alpini,alcestis
althea,altha,althe,altea,altho,altean,altima,altena,alth,altra,alt,altria,althaea,altice,altmai,altura,althou,altina,altesse,altri,alti
altizer,alt,altium,normalizer,hybridizer,harmonizer,customizer,altmetric,naturalizer,localizer,altis,altro,altucher,downsizer,alty,equalizer,digitizer,plasticizer,altus,randomizer,modernizer
amargosa,amargo,amarillo,amaro,amaroo,amarilla,amaretto,amarista,amarula,amare,amarone,pagosa,amaru,amaryl,amarildo,amarcord,amart,amaris,amarok,amarth,amartya
ament,amonst,amet,ameen,froment,amont,amot,amoun,anent,isent,antient,amer,amne,amme,amond,tranent,ammend,wasent,amoung,couldent,amonth
anatase,nastase,anatina,anata,ana,anasta,ananta,aromatase,anatolica,anatta,kerastase,anabolic,mutase,anant,photocatalyst,photocatalytic,anacorte,anahita,titania,beauty,anaylsis
ancestry,genealogy,ancestrydna,genealogical,ancestor,ancestral,rootsweb,ethnicity,lineage,genealogically,geneology,census,descendent,descendant,admixture,grandfather,ethnic,ancestrally,immigration,familysearch,race
andree,andrée,andre,andré,andreea,andreou,andreeva,andreu,andreo,andreja,andrena,andrej,andreessen,andren,andreescu,andreotti,andreev,andreae,martine,gabriele,ladye
angliss,anglicus,anglicise,angl,arliss,anglic,anglicisation,anglicism,angas,englisch,gliss,anglin,gatiss,englischer,angste,elss,stess,angulate,anglicize,anguis,inglês
aqeedah,ayah,waheeda,saeeda,rasheeda,allaah,ayatullah,saeedi,sayeeda,aiyah,ahaziah,anoush,muslimah,aqeel,ummah,havilah,anousheh,fatihah,ahadith,aminah,ayatollah
arcview,lakeview,arc,arclight,arcc,glenview,purview,pineview,pageview,harborview,labview,arcom,bayview,arcology,northview,mountview,arcp,arcnet,southview,freeview,channelview
